name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Dinoroseobacter shibae	215813	S	1	0	1	0.00000
Roseivivax marinus	1379903	S	1	0	1	0.00000
Roseinatronobacter sp. S2	3035471	S	1	0	1	0.00000
Candidatus Bealeia paramacronuclearis	1921001	S	2	0	2	0.00000
Wolbachia endosymbiont (group A) of Scambus nigricans	2954055	S	1	0	1	0.00000
Commensalibacter melissae	2070537	S	1	0	1	0.00000
Komagataeibacter rhaeticus	215221	S	1	0	1	0.00000
Candidatus Puniceispirillum marinum	767892	S	1	0	1	0.00000
Maricaulis maris	74318	S	1	0	1	0.00000
Erythrobacter sp. Alg231-14	1922225	S	1	0	1	0.00000
Flavobacterium sp. K5-23	2746225	S	1	0	1	0.00000
Flavobacterium sp. TR2	2977321	S	1	0	1	0.00000
Flavobacterium sp. 140616W15	2478552	S	1	0	1	0.00000
Flavobacterium psychrophilum	96345	S	1	0	1	0.00000
Flavobacterium aquiphilum	3003261	S	1	0	1	0.00000
Flavobacterium ammoniigenes	1751095	S	1	0	1	0.00000
Flavobacterium nitratireducens	992289	S	1	0	1	0.00000
Aquimarina sp. Aq107	1191912	S	1	0	1	0.00000
Aquimarina sp. AD1	1714848	S	1	0	1	0.00000
Algibacter sp. L1A34	2686365	S	1	0	1	0.00000
Flagellimonas maritima	1383885	S	1	0	1	0.00000
Flaviramulus sp. BrNp1-15	2916754	S	1	0	1	0.00000
Seonamhaeicola sp. S2-3	1936081	S	1	0	1	0.00000
Arenibacter antarcticus	2040469	S	1	0	1	0.00000
Capnocytophaga haemolytica	45243	S	1	0	1	0.00000
Chryseobacterium sp. ZHDP1	2838877	S	1	1	2	0.00000
Kaistella jeonii	266749	S	1	0	1	0.00000
Elizabethkingia anophelis	1117645	S	1	0	1	0.00000
Cloacibacterium sp. TD35	2976818	S	1	0	1	0.00000
Porphyromonas somerae	322095	S	2	0	2	0.00000
Bacteroides sp. DH3716P	2847299	S	1	2	3	0.00000
Dysgonomonas sp. HDW5B	2714927	S	1	0	1	0.00000
Bernardetia litoralis	999	S	1	0	1	0.00000
Bernardetia sp. ABR2-2B	3127472	S	1	0	1	0.00000
Reichenbachiella carrageenanivorans	2979869	S	1	0	1	0.00000
Solitalea lacus	2911172	S	1	0	1	0.00000
Ignavibacterium album	591197	S	1	0	1	0.00000
Melioribacter roseus	1134405	S	1	0	1	0.00000
Gemmatimonas groenlandica	2732249	S	3	0	3	0.00000
Campylobacter coli	195	S	9	0	9	0.00001
Campylobacter jejuni	197	S	4	0	4	0.00000
Aliarcobacter cryaerophilus	28198	S	1	1	2	0.00000
Helicobacter pylori	210	S	1	0	1	0.00000
Caminibacter mediatlanticus	291048	S	1	0	1	0.00000
Fusobacterium polymorphum	76857	S	3	0	3	0.00000
Fusobacterium nucleatum	851	S	2	0	2	0.00000
Fusobacterium animalis	76859	S	1	0	1	0.00000
Ilyobacter polytropus	167642	S	1	0	1	0.00000
Leptotrichia shahii	157691	S	2	0	2	0.00000
Leptotrichia hongkongensis	554406	S	1	0	1	0.00000
Borreliella afzelii	29518	S	1	0	1	0.00000
Borreliella mayonii	1674146	S	1	0	1	0.00000
Borreliella lusitaniae	100177	S	1	0	1	0.00000
Borreliella garinii	29519	S	1	0	1	0.00000
Borrelia sp. P9F1	3058374	S	1	0	1	0.00000
Oceanispirochaeta crateris	2518645	S	2	0	2	0.00000
uncultured Sphaerochaeta sp.	886478	S	1	0	1	0.00000
Leptospira santarosai	28183	S	1	2	3	0.00000
Akkermansia muciniphila	239935	S	1	0	1	0.00000
Candidatus Rhabdochlamydia porcellionis	225148	S	1	0	1	0.00000
Geobacter sp. FeAm09	2597769	S	2	0	2	0.00000
Geobacter sp. 60473	3080755	S	1	0	1	0.00000
Geomonas nitrogeniifigens	2847991	S	1	0	1	0.00000
Geoalkalibacter subterraneus	483547	S	1	0	1	0.00000
Desulfocurvibacter africanus	873	S	2	0	2	0.00000
Lawsonia intracellularis	29546	S	1	0	1	0.00000
Thermosulfidibacter takaii	412593	S	5	0	5	0.00000
Persicimonas caeni	2292766	S	1	2	3	0.00000
Candidatus Minimicrobia vallesae	2841264	S	1	0	1	0.00000
Candidatus Babela massiliensis	673862	S	1	0	1	0.00000
Bdellovibrio bacteriovorus	959	S	1	0	1	0.00000
Bdellovibrio reynosensis	2835041	S	1	0	1	0.00000
Elusimicrobium minutum	423605	S	1	0	1	0.00000
Homo sapiens	9606	S	272	0	272	0.00023
Sulfolobus islandicus	43080	S	2	0	2	0.00000
Sulfolobus acidocaldarius	2285	S	1	0	1	0.00000
Biseptimavirus bv23MRA	2846248	S	51	147	198	0.00017
Biseptimavirus IME136101	2846260	S	19	565	584	0.00049
Biseptimavirus bv77	259901	S	1	1	2	0.00000
Biseptimavirus NM3	2846373	S	1	15	16	0.00001
Biseptimavirus st22	2846377	S	1	28	29	0.00002
Peeveelvirus PVL	2846271	S	1	0	1	0.00000
Quadragintavirus ev129	2956347	S	6	0	6	0.00001
Betabaculovirus molatipedis	3048204	S	1	0	1	0.00000
Aveparvovirus gruiform1	3051984	S	1	0	1	0.00000
Planidovirus 1	2508226	S	1	0	1	0.00000
